Business Name,Business Owner,Permit Type,Address,City,State,Zip,Latitude,Longitude,Mapped Location
HATTIE B'S HOT CHICKEN,HATTIE'S B'S LLC,ON-SALE BEER,5209 CHARLOTTE AVENUE,NASHVILLE,TN,37209,36.1515967694,-86.8507944167,"5209 CHARLOTTE AVENUE
NASHVILLE, TN 37209
(36.1515967694, -86.8507944167)"
FIREBIRDS WOOD FIRED GRILL,FIREBIRDS OF BRENTWOOD LLC,ON-SALE BEER,700 OLD HICKORY BOULEVARD STE 204,BRENTWOOD,TN,37027,36.0409235633,-86.7693070742,"700 OLD HICKORY BOULEVARD STE 204
BRENTWOOD, TN 37027
(36.0409235633, -86.7693070742)"
EXIT/IN,JR FACILITY MANAGEMENT LLC,ON-SALE BEER,2209 ELLISTON PLACE,NASHVILLE,TN,37203,36.1512547481,-86.8044864879,"2209 ELLISTON PLACE
NASHVILLE, TN 37203
(36.1512547481, -86.8044864879)"
DISCOUNT BEER MARKET,A AND J MARKETPLACE INC,OFF-SALE BEER,15116 OLD HICKORY BOULEVARD,NASHVILLE,TN,37211,36.0456679082,-86.7155856863,"15116 OLD HICKORY BOULEVARD
NASHVILLE, TN 37211
(36.0456679082, -86.7155856863)"
CZANNS BREWING COMPANY LLC,CZANNS BREWING COMPANY LLC,ON/OFF-SALE BEER,505 LEA AVENUE,NASHVILLE,TN,37203,36.1533851033,-86.7742878741,"505 LEA AVENUE
NASHVILLE, TN 37203
(36.1533851033, -86.7742878741)"
CLIMB NASHVILLE WEST,CLIMB NASHVILLE LLC,ON/OFF-SALE BEER,3600 CHARLOTTE AVENUE,NASHVILLE,TN,37209,36.153015016,-86.8279761175,"3600 CHARLOTTE AVENUE
NASHVILLE, TN 37209
(36.153015016, -86.8279761175)"
P&A DISCOUNT TOBACCO & BEER STORE,P&A CORPORATION,OFF-SALE BEER,3600 OLD HICKORY BOULEVARD,OLD HICKORY,TN,37138,36.2415860983,-86.6332186446,"3600 OLD HICKORY BOULEVARD
OLD HICKORY, TN 37138
(36.2415860983, -86.6332186446)"
PORTER HOUSE BISTRO,FRENCH LICK VENTURES LLC,ON-SALE BEER,1115 PORTER ROAD,NASHVILLE,TN,37206,36.1885955425,-86.7290923484,"1115 PORTER ROAD
NASHVILLE, TN 37206
(36.1885955425, -86.7290923484)"
SPEEDWAY,"SPEEDWAY, LLC",OFF-SALE BEER,4343 OLD HICKORY BOULEVARD,OLD HICKORY,TN,37138,36.2172794939,-86.6242921199,"4343 OLD HICKORY BOULEVARD
OLD HICKORY, TN 37138
(36.2172794939, -86.6242921199)"
CALYPSO CAFE,CALYPSO CAFE ELLISTON INC,ON-SALE BEER,3307 CHARLOTTE PIKE,NASHVILLE,TN,37209,36.152474842,-86.824220299,"3307 CHARLOTTE PIKE
NASHVILLE, TN 37209
(36.152474842, -86.824220299)"
CLARION HOTEL NASHVILLE DOWNTO,NASHVILLE HOSPITALITY CONCEPTS INC,ON-SALE BEER,211 N 1ST ST,NASHVILLE,TN,37213,36.1748045762,-86.7738543358,"211 N 1ST ST
NASHVILLE, TN 37213
(36.1748045762, -86.7738543358)"
EDLEYS BAR-B-CUE,BROOKSIDE ENTERPRISES LLC,ON-SALE BEER,2706 12TH AVE S,NASHVILLE,TN,37204,36.1228747385,-86.7898611313,"2706 12TH AVE S
NASHVILLE, TN 37204
(36.1228747385, -86.7898611313)"
"FLATROCK COFFEE, TEA & MORE",KSE LLC,ON-SALE BEER,2640 NOLENSVILLE PIKE C,NASHVILLE,TN,37211,36.1147018377,-86.7468678311,"2640 NOLENSVILLE PIKE C
NASHVILLE, TN 37211
(36.1147018377, -86.7468678311)"
HILLWOOD PUB,ANNEX ROAD GROUP INC,ON-SALE BEER,3736 ANNEX AVE STE 100,NASHVILLE,TN,37209,36.1414837075,-86.8822134346,"3736 ANNEX AVE STE 100
NASHVILLE, TN 37209
(36.1414837075, -86.8822134346)"
HONKY TONK BREWING CO,HONKY TONK BREWING CO LLC,ON/OFF-SALE BEER,240 CUMBERLAND BEND  B,NASHVILLE,TN,37228,36.195042412,-86.7887249783,"240 CUMBERLAND BEND B
NASHVILLE, TN 37228
(36.195042412, -86.7887249783)"
HONKY TONK BREWING CO,HONKY TONK BREWING CO LLC,WHOLESALE BEER,240 CUMBERLAND BEND  STE B,NASHVILLE,TN,37228,36.195042412,-86.7887249783,"240 CUMBERLAND BEND STE B
NASHVILLE, TN 37228
(36.195042412, -86.7887249783)"
HOOTERS OF HERMITAGE,DW RESTAURANT HOLDER LLC,ON-SALE BEER,4119 LEBANON PIKE,HERMITAGE,TN,37076,36.1994269265,-86.6187124743,"4119 LEBANON PIKE
HERMITAGE, TN 37076
(36.1994269265, -86.6187124743)"
HOOTERS OF NASHVILLE DOWNTOWN,DW RESTAURANT HOLDER LLC,ON-SALE BEER,184 2ND AVE N,NASHVILLE,TN,37201,36.1645645427,-86.7766497022,"184 2ND AVE N
NASHVILLE, TN 37201
(36.1645645427, -86.7766497022)"
KENS SUSHI,KHO LLC,ON-SALE BEER,1108 MURFREESBORO RD,NASHVILLE,TN,37217,36.1264712727,-86.709823831,"1108 MURFREESBORO RD
NASHVILLE, TN 37217
(36.1264712727, -86.709823831)"
KOI SUSHI & THAI,BUI CATHY,ON-SALE BEER,923 MAIN ST,NASHVILLE,TN,37206,36.1771847581,-86.7546251437,"923 MAIN ST
NASHVILLE, TN 37206
(36.1771847581, -86.7546251437)"
MARATHON GAS STATION LLC,MARATHON GAS STATION LLC,OFF-SALE BEER,5851 OLD HICKORY BLVD,HERMITAGE,TN,37076,36.1673761487,-86.6002638098,"5851 OLD HICKORY BLVD
HERMITAGE, TN 37076
(36.1673761487, -86.6002638098)"
MTV CAFE,TONG PHUONG,ON-SALE BEER,1001 MURFREESBORO PIKE,NASHVILLE,TN,37217,36.1284507666,-86.7140829122,"1001 MURFREESBORO PIKE
NASHVILLE, TN 37217
(36.1284507666, -86.7140829122)"
PARTY FOWL,J&S CONCEPTS LLC,ON/OFF-SALE BEER,719 8TH AVE S,NASHVILLE,TN,37203,36.1498494515,-86.7794932067,"719 8TH AVE S
NASHVILLE, TN 37203
(36.1498494515, -86.7794932067)"
RED LOBSTER,RED LOBSTER RESTAURANTS LLC,ON-SALE BEER,5259 HICKORY HOLLOW PARKWAY,ANTIOCH,TN,37013,36.0473130798,-86.6571516568,"5259 HICKORY HOLLOW PARKWAY
ANTIOCH, TN 37013
(36.0473130798, -86.6571516568)"
RED LOBSTER,RED LOBSTER RESTAURANTS LLC,ON-SALE BEER,1814 GALLATIN PIKE N,MADISON,TN,37115,36.2993723993,-86.6979310736,"1814 GALLATIN PIKE N
MADISON, TN 37115
(36.2993723993, -86.6979310736)"
S&A MARKET DISCOUNT TOBACCO,S&A MARKET DISCOUNT TOBACCO INC,OFF-SALE BEER,158 DONELSON PIKE,NASHVILLE,TN,37214,36.1633857492,-86.6643482012,"158 DONELSON PIKE
NASHVILLE, TN 37214
(36.1633857492, -86.6643482012)"
TAILGATE BREWERY,TAILGATE BEER LLC,ON/OFF-SALE BEER,7300 CHARLOTTE PIKE,NASHVILLE,TN,37209,36.1199528361,-86.9199795867,"7300 CHARLOTTE PIKE
NASHVILLE, TN 37209
(36.1199528361, -86.9199795867)"
THE PICNIC TAP LLC,THE PICNIC TAP LLC,ON/OFF-SALE BEER,900 ROSA L. PARKS BLVD,NASHVILLE,TN,37208,36.1705739447,-86.7888071809,"900 ROSA L. PARKS BLVD
NASHVILLE, TN 37208
(36.1705739447, -86.7888071809)"
UNION COMMON,D C STEAK NASHVILLE LLC,ON-SALE BEER,1929 BROADWAY,NASHVILLE,TN,37203,36.1491042206,-86.7983509372,"1929 BROADWAY
NASHVILLE, TN 37203
(36.1491042206, -86.7983509372)"
YAZOO BREWING COMPANY,YAZOO BREWING COMPANY INC,WHOLESALE BEER,1871 ELM TREE DR,NASHVILLE,TN,37210,36.1481472663,-86.7061203726,"1871 ELM TREE DR
NASHVILLE, TN 37210
(36.1481472663, -86.7061203726)"
HOOTERS OF NASHVILLE LARGO DR,DW RESTAURANT HOLDER LLC,ON-SALE BEER,217 LARGO DRIVE,NASHVILLE,TN,37211,36.0842088611,-86.7024957398,"217 LARGO DRIVE
NASHVILLE, TN 37211
(36.0842088611, -86.7024957398)"
BIG G DELI AND RESTAURANT,SAINT GIOVANNI CORP,OFF-SALE BEER,125 LAFAYETTE STREET,NASHVILLE,TN,37210,36.1480140992,-86.7607450549,"125 LAFAYETTE STREET
NASHVILLE, TN 37210
(36.1480140992, -86.7607450549)"
MILL CREEK DISCOUNT TOBACCO & BEER,YUGJOYAL INC,OFF-SALE BEER,1664 ANTIOCH PIKE,ANTIOCH,TN,37013,36.0728276902,-86.6822249143,"1664 ANTIOCH PIKE
ANTIOCH, TN 37013
(36.0728276902, -86.6822249143)"
SMOKY MOUNTAIN SPORTSERVICE AT,SMOKY MOUNTAIN SPORTSERVICE INC,ON-SALE BEER,5264 HICKORY HOLLOW PARKWAY,ANTIOCH,TN,37013,36.0533127991,-86.657357809,"5264 HICKORY HOLLOW PARKWAY
ANTIOCH, TN 37013
(36.0533127991, -86.657357809)"
GALBREATH SHOP RITE,"BHAVIA, INC.",OFF-SALE BEER,5778 LICKTON PIKE,GOODLETTSVILLE,TN,37072,36.3344324003,-86.77920364,"5778 LICKTON PIKE
GOODLETTSVILLE, TN 37072
(36.3344324003, -86.77920364)"
HADLEYS SOUTHERN KITCHEN,RA-CHAR FOODS LLC,ON-SALE BEER,4700 LEBANON PIKE,HERMITAGE,TN,37076,36.2168749119,-86.5919720303,"4700 LEBANON PIKE
HERMITAGE, TN 37076
(36.2168749119, -86.5919720303)"
RITE AID,ECKERD CORPORATION,OFF-SALE BEER,2416 WEST END AVENUE,NASHVILLE,TN,37203,36.1475238567,-86.8080150652,"2416 WEST END AVENUE
NASHVILLE, TN 37203
(36.1475238567, -86.8080150652)"
SHELL GAS STATION,NASHED WAGIH E.,OFF-SALE BEER,500 DONELSON PIKE,NASHVILLE,TN,37214,36.1504509148,-86.6669411542,"500 DONELSON PIKE
NASHVILLE, TN 37214
(36.1504509148, -86.6669411542)"
SKULLYS SALOON,SKULLYS SALOON LLC,ON-SALE BEER,333 SWINGING BRIDGE ROAD,OLD HICKORY,TN,37138,36.2717658158,-86.6629635624,"333 SWINGING BRIDGE ROAD
OLD HICKORY, TN 37138
(36.2717658158, -86.6629635624)"
TGI FRIDAYS,SOUTHEAST RESTAURANT GROUP TM LLC,ON-SALE BEER,1705 GALLATIN PIKE,MADISON,TN,37115,36.294157744,-86.700683514,"1705 GALLATIN PIKE
MADISON, TN 37115
(36.294157744, -86.700683514)"
WALGREENS,WALGREENS CO,OFF-SALE BEER,518 DONELSON PIKE,NASHVILLE,TN,37214,36.1484412211,-86.6671997303,"518 DONELSON PIKE
NASHVILLE, TN 37214
(36.1484412211, -86.6671997303)"
THE FILING STATION EAST,THE FILLING STATION OF TENNESSEE LLC,ON/OFF-SALE BEER,904B MAIN STREET  37206,NASHVILLE,TN,37206,36.1758995595,-86.7567025274,"904B MAIN STREET 37206
NASHVILLE, TN 37206
(36.1758995595, -86.7567025274)"
TWICEDAILY,TRI-STAR LLC,OFF-SALE BEER,4040 HILLSBORO PIKE  37215,NASHVILLE,TN,37215,36.1029837592,-86.8161275823,"4040 HILLSBORO PIKE 37215
NASHVILLE, TN 37215
(36.1029837592, -86.8161275823)"
CAFE COCO,CAFE COCO LLC,ON-SALE BEER,210 LOUISE AVENUE SUITE 101 37203,NASHVILLE,TN,37203,36.1518662981,-86.8050004036,"210 LOUISE AVENUE SUITE 101 37203
NASHVILLE, TN 37203
(36.1518662981, -86.8050004036)"
360 BURGER,CROSSINGS EVENT CENTER LLC,ON-SALE BEER,5356 HICKORY HOLLOW PARKWAY   37013,ANTIOCH,TN,37013,36.0459008375,-86.6531299603,"5356 HICKORY HOLLOW PARKWAY 37013
ANTIOCH, TN 37013
(36.0459008375, -86.6531299603)"
CHAUHAN ALE & MASALA HOUSE,CHAUHAN LLC,ON-SALE BEER,127 12TH AVENUE NORTH 37203,NASHVILLE,TN,37203,36.1576277262,-86.7887106948,"127 12TH AVENUE NORTH 37203
NASHVILLE, TN 37203
(36.1576277262, -86.7887106948)"
NAMA SUSHI BAR,NAMA NASHVILLE LLC,ON-SALE BEER,2300 ELLISTON PLACE  37203,NASHVILLE,TN,37203,36.1502426424,-86.8063237487,"2300 ELLISTON PLACE 37203
NASHVILLE, TN 37203
(36.1502426424, -86.8063237487)"
WEST TRINITY LANE MARKET,TRINITY MARKET LLC,OFF-SALE BEER,317 TRINITY LANE WEST 37207,NASHVILLE,TN,37207,36.2071584584,-86.781205067,"317 TRINITY LANE WEST 37207
NASHVILLE, TN 37207
(36.2071584584, -86.781205067)"
FAIRFIELD INN & SUITES NASHVIL,VISION NASHVILLE GULCH LLC,ON-SALE BEER,901 DIVISION STREET  37203,NASHVILLE,TN,37203,36.1498977861,-86.7819655333,"901 DIVISION STREET 37203
NASHVILLE, TN 37203
(36.1498977861, -86.7819655333)"
WINGSTOP,TCBWS3 LLC,ON-SALE BEER,4122 NOLENSVILLE PIKE  37211,NASHVILLE,TN,37211,36.0782902705,-86.7248748153,"4122 NOLENSVILLE PIKE 37211
NASHVILLE, TN 37211
(36.0782902705, -86.7248748153)"
SOUTHERNAIRE,SOUTHERN KITCHEN NASHVILLE LLC,OFF-SALE BEER,150 3RD AVENUE SOUTH  SUITE 111 37201,NASHVILLE,TN,37201,36.160110405,-86.7745922858,"150 3RD AVENUE SOUTH SUITE 111 37201
NASHVILLE, TN 37201
(36.160110405, -86.7745922858)"
AMOT (A MATTER OF TASTE) EATERY,AMOT INC.,ON-SALE BEER,1100 FATHERLAND STREET SUITE 101 37206,NASHVILLE,TN,37206,36.1738563726,-86.750174583,"1100 FATHERLAND STREET SUITE 101 37206
NASHVILLE, TN 37206
(36.1738563726, -86.750174583)"
TGI FRIDAYS,SOUTHEAST RESTAURANT GROUP-MAIN LLC,ON-SALE BEER,449 OPRY MILLS DRIVE  37214,NASHVILLE,TN,37214,36.1977598981,-86.6918608597,"449 OPRY MILLS DRIVE 37214
NASHVILLE, TN 37214
(36.1977598981, -86.6918608597)"
HYATT PLACE NASHVILLE/BRENTWOO,"AIMBRIDGE CONCESSIONS, INC.",ON-SALE BEER,202 SUMMIT VIEW DRIVE  37027,BRENTWOOD,TN,37027,36.039017748,-86.7801889471,"202 SUMMIT VIEW DRIVE 37027
BRENTWOOD, TN 37027
(36.039017748, -86.7801889471)"
ALL-STAR MINI MART,M&A MINI MART INC,ON-SALE BEER,2201 WHITES CREEK PIKE  37207,NASHVILLE,TN,37207,36.2074168049,-86.7914046759,"2201 WHITES CREEK PIKE 37207
NASHVILLE, TN 37207
(36.2074168049, -86.7914046759)"
RUDIES SEAFOOD AND SAUSAGE,RUDIES LLC,ON-SALE BEER,1402 MCGAVOCK PIKE  37216,NASHVILLE,TN,37216,36.20477263,-86.7239836873,"1402 MCGAVOCK PIKE 37216
NASHVILLE, TN 37216
(36.20477263, -86.7239836873)"
TEXAS DE BRAZIL,TEXAS DE BRAZIL (NASHVILLE) CORPORATION,ON-SALE BEER,"210 25TH AVENUE NORTH, SUITE 110 37203",NASHVILLE,TN,37203,36.1487398621,-86.8085511702,"210 25TH AVENUE NORTH, SUITE 110 37203
NASHVILLE, TN 37203
(36.1487398621, -86.8085511702)"
OSCARS'S MERCADITO LATINO,MUNOZ OSCAR,OFF-SALE BEER,3013 NOLENSVILLE PIKE  37211,NASHVILLE,TN,37211,36.1066131508,-86.7433663555,"3013 NOLENSVILLE PIKE 37211
NASHVILLE, TN 37211
(36.1066131508, -86.7433663555)"
KWIK SAK,GOPAM INC,OFF-SALE BEER,4160 CLARKSVILLE PIKE  37218,NASHVILLE,TN,37218,36.218288448,-86.8366666416,"4160 CLARKSVILLE PIKE 37218
NASHVILLE, TN 37218
(36.218288448, -86.8366666416)"
BORDEAUX MARKET,ZAHER MOHAMMAD,OFF-SALE BEER,2141 BUENA VISTA PIKE  37218,NASHVILLE,TN,37218,36.1970667616,-86.8286430576,"2141 BUENA VISTA PIKE 37218
NASHVILLE, TN 37218
(36.1970667616, -86.8286430576)"
BELLE MEADE SHELL,C&Y FOOD MART INC,OFF-SALE BEER,4409 HARDING PIKE,NASHVILLE,TN,37205,36.1248291513,-86.8473047372,"4409 HARDING PIKE
NASHVILLE, TN 37205
(36.1248291513, -86.8473047372)"
FLEMINGS PRIME STEAKHOUSE,OS PRIME LLC,A ON-SALE BEER,2525 WEST END AVENUE,NASHVILLE,TN,37203,36.1460404978,-86.8088372177,"2525 WEST END AVENUE
NASHVILLE, TN 37203
(36.1460404978, -86.8088372177)"
HELEN'S HOT CHICKEN,HELEN'S HOT CHICKEN LLC,ON-SALE BEER,1801 JEFFERSON STREET SUITE 101,NASHVILLE,TN,37208,36.1690440673,-86.8072489609,"1801 JEFFERSON STREET SUITE 101
NASHVILLE, TN 37208
(36.1690440673, -86.8072489609)"
HYATT PLACE NASHVILLE/OPRYLAND,"AIMBRIDGE CONCESSIONS, INC.",ON-SALE BEER,220 RUDY'S CIRLCE,NASHVILLE,TN,37214,36.2207625128,-86.6964172156,"220 RUDY'S CIRLCE
NASHVILLE, TN 37214
(36.2207625128, -86.6964172156)"
MARCHE ARTISAN FOODS,MARCHE ARTISAN FOODS LLC,ON-SALE BEER,1000 MAIN STREET,NASHVILLE,TN,37206,36.1780063445,-86.7512397933,"1000 MAIN STREET
NASHVILLE, TN 37206
(36.1780063445, -86.7512397933)"
PRIMA,PRIMA LLC,ON-SALE BEER,"700 12TH AVENUE SOUTH, SUITE 101",NASHVILLE,TN,37203,36.1506885085,-86.7841642425,"700 12TH AVENUE SOUTH, SUITE 101
NASHVILLE, TN 37203
(36.1506885085, -86.7841642425)"
THE BEER PALE,TENNESSEE BEER VENTURES LLC,ON/OFF-SALE BEER,4109 CHARLOTTE AVENUE,NASHVILLE,TN,37209,36.1519317107,-86.836699321,"4109 CHARLOTTE AVENUE
NASHVILLE, TN 37209
(36.1519317107, -86.836699321)"
LA MEXICANA MARKET,FUSIONS QUEENS INC,OFF-SALE BEER,989 MURFREESBORO ROAD,NASHVILLE,TN,37211,36.1291880592,-86.7149237939,"989 MURFREESBORO ROAD
NASHVILLE, TN 37211
(36.1291880592, -86.7149237939)"
FLIP BURGER BOUTIQUE,"FLIP IV, LLC",ON-SALE BEER,4111 CHARLOTTE AVENUE,NASHVILLE,TN,37209,36.15202698,-86.8368298861,"4111 CHARLOTTE AVENUE
NASHVILLE, TN 37209
(36.15202698, -86.8368298861)"
BISCUIT LOVE,BISCUIT LOVE LLC,ON-SALE BEER,316 11TH AVENUE SOUTH,NASHVILLE,TN,37203,36.1534650664,-86.7837847751,"316 11TH AVENUE SOUTH
NASHVILLE, TN 37203
(36.1534650664, -86.7837847751)"
CITY WINERY NASHVILLE,CITY WINERY NASHVILLE LLC,ON-SALE BEER,609 LAFAYETTE STREET,NASHVILLE,TN,37203,36.1523275232,-86.7764118886,"609 LAFAYETTE STREET
NASHVILLE, TN 37203
(36.1523275232, -86.7764118886)"
FLAVA'S,VANBUREN WILLIAM,ON-SALE BEER,2919 DICKERSON ROAD,NASHVILLE,TN,37207,36.2228555317,-86.7607598287,"2919 DICKERSON ROAD
NASHVILLE, TN 37207
(36.2228555317, -86.7607598287)"
DANNYS MARKET LLC,DANNYS MARKET LLC,OFF-SALE BEER,1497 COUNTY HOSPITAL ROAD,NASHVILLE,TN,37218,36.1852148163,-86.8427585483,"1497 COUNTY HOSPITAL ROAD
NASHVILLE, TN 37218
(36.1852148163, -86.8427585483)"
MI RANCHITO MARKET,RODRIGUEZ ROSALIA M.,OFF-SALE BEER,312 NATCHEZ COURT,NASHVILLE,TN,37211,36.0939340666,-86.7352592815,"312 NATCHEZ COURT
NASHVILLE, TN 37211
(36.0939340666, -86.7352592815)"
GOLDEN THAI RESTAURANT,GOLDEN THAI INC,ON-SALE BEER,73 WHITE BRIDGE RD. STE. 107,NASHVILLE,TN,37205,36.1293517447,-86.8550082279,"73 WHITE BRIDGE RD. STE. 107
NASHVILLE, TN 37205
(36.1293517447, -86.8550082279)"
MARY MARKET,"REZK, MAMDOUH",OFF-SALE BEER,1905 MERIDIAN STREET,NASHVILLE,TN,37207,36.2054480887,-86.7656248266,"1905 MERIDIAN STREET
NASHVILLE, TN 37207
(36.2054480887, -86.7656248266)"
DESANO PIZZA BAKERY,ANTICO NASHVILLE - MUSIC ROW LLC,ON-SALE BEER,115 16TH AVENUE SOUTH,NASHVILLE,TN,37203,36.152926342,-86.7923984582,"115 16TH AVENUE SOUTH
NASHVILLE, TN 37203
(36.152926342, -86.7923984582)"
CLAWSONS PUB & DELI,CLAWSONS PUB & DELI LLC,ON/OFF-SALE BEER,1205 4TH AVENUE SOUTH,NASHVILLE,TN,37210,36.1444842482,-86.7667185075,"1205 4TH AVENUE SOUTH
NASHVILLE, TN 37210
(36.1444842482, -86.7667185075)"
ACME FEED & SEED,ACME NASHVILLE LLC,ON-SALE BEER,101 BROADWAY,NASHVILLE,TN,37201,36.1618814679,-86.7743724208,"101 BROADWAY
NASHVILLE, TN 37201
(36.1618814679, -86.7743724208)"
THE LOCAL TACO,"TLT GROUP EAST NASHVILLE, LLC",A ON-SALE BEER,1100 FATHERLAND STREET #104,NASHVILLE,TN,37206,36.1738080147,-86.7501282441,"1100 FATHERLAND STREET #104
NASHVILLE, TN 37206
(36.1738080147, -86.7501282441)"
JOHNS MARKET,GUIRGUIS SAMIR,B OFF-SALE BEER,207 GALLATIN PIKE SOUTH,MADISON,TN,37115,36.2609651686,-86.7118238788,"207 GALLATIN PIKE SOUTH
MADISON, TN 37115
(36.2609651686, -86.7118238788)"
KATS BAR & GRILLE LLC,KATS BAR & GRILLE LLC,ON-SALE BEER,5325 MT. VIEW ROAD,ANTIOCH,TN,37013,36.0492168274,-86.6472203747,"5325 MT. VIEW ROAD
ANTIOCH, TN 37013
(36.0492168274, -86.6472203747)"
5 STAR MARKET,FIVE STAR MARKET INC.,OFF-SALE BEER,338 OLD HICKORY BOULEVARD EAST,MADISON,TN,37115,36.2624373107,-86.7058594177,"338 OLD HICKORY BOULEVARD EAST
MADISON, TN 37115
(36.2624373107, -86.7058594177)"
WALGREENS,WALGREEN CO,OFF-SALE BEER,1801 GALLATIN ROAD NORTH,MADISON,TN,37115,36.2967898352,-86.6984089475,"1801 GALLATIN ROAD NORTH
MADISON, TN 37115
(36.2967898352, -86.6984089475)"
WALGREENS,WALGREEN CO,OFF-SALE BEER,2611 FRANKLIN PIKE,NASHVILLE,TN,37204,36.1208284824,-86.7759829168,"2611 FRANKLIN PIKE
NASHVILLE, TN 37204
(36.1208284824, -86.7759829168)"
WALGREENS,WALGREEN CO,OFF-SALE BEER,5600 CHARLOTTE PIKE,NASHVILLE,TN,37209,36.1503681355,-86.8588198607,"5600 CHARLOTTE PIKE
NASHVILLE, TN 37209
(36.1503681355, -86.8588198607)"
WALGREENS,WALGREEN CO,OFF-SALE BEER,101 FRANKLIN ROAD,BRENTWOOD,TN,37027,36.0366211626,-86.7874674056,"101 FRANKLIN ROAD
BRENTWOOD, TN 37027
(36.0366211626, -86.7874674056)"
WALGREENS,WALGREEN CO.,OFF-SALE BEER,2909 MURFREESBORO PIKE,ANTIOCH,TN,37013,36.0638083159,-86.6284814068,"2909 MURFREESBORO PIKE
ANTIOCH, TN 37013
(36.0638083159, -86.6284814068)"
WALGREENS,WALGREEN CO.,OFF-SALE BEER,6815 NOLENSVILLE PIKE,BRENTWOOD,TN,37027,35.9961673985,-86.6897883203,"6815 NOLENSVILLE PIKE
BRENTWOOD, TN 37027
(35.9961673985, -86.6897883203)"
WALGREENS,WALGREEN CO.,OFF-SALE BEER,1081 MURFREESBORO PIKE,NASHVILLE,TN,37217,36.1268454883,-86.7121477346,"1081 MURFREESBORO PIKE
NASHVILLE, TN 37217
(36.1268454883, -86.7121477346)"
D&D EVENTS INC,D&D EVENTS INC,ON-SALE BEER,625 SMITH AVENUE,NASHVILLE,TN,37203,36.132479059,-86.7635526671,"625 SMITH AVENUE
NASHVILLE, TN 37203
(36.132479059, -86.7635526671)"
WALGREENS,WALGREEN CO.,OFF-SALE BEER,4201 NOLENSVILLE ROAD,NASHVILLE,TN,37211,36.0764810953,-86.7258906288,"4201 NOLENSVILLE ROAD
NASHVILLE, TN 37211
(36.0764810953, -86.7258906288)"
WALGREENS,WALGREEN CO.,OFF-SALE BEER,2421 LEBANON PIKE,NASHVILLE,TN,37214,36.1687433431,-86.6804618625,"2421 LEBANON PIKE
NASHVILLE, TN 37214
(36.1687433431, -86.6804618625)"
FRIENDLY CORNER,R & R ENERGY LLC,OFF-SALE BEER,5500 CLARKSVILLE PIKE,JOELTON,TN,37080,36.2800022417,-86.8738066163,"5500 CLARKSVILLE PIKE
JOELTON, TN 37080
(36.2800022417, -86.8738066163)"
WALGREENS,WALGREEN CO,OFF-SALE BEER,3130 CLARKSVILLE PIKE,NASHVILLE,TN,37218,36.1938530103,-86.8302670204,"3130 CLARKSVILLE PIKE
NASHVILLE, TN 37218
(36.1938530103, -86.8302670204)"
WALGREENS,WALGREEN CO,OFF-SALE BEER,1809 ANTIOCH PIKE,NASHVILLE,TN,37013,36.0708569812,-86.6856426416,"1809 ANTIOCH PIKE
NASHVILLE, TN 37013
(36.0708569812, -86.6856426416)"
WALGREENS,WALGREEN CO.,OFF-SALE BEER,8110 HIGHWAY 100,NASHVILLE,TN,37221,36.0450407286,-86.9558751241,"8110 HIGHWAY 100
NASHVILLE, TN 37221
(36.0450407286, -86.9558751241)"
WALGREENS,WALGREEN CO.,OFF-SALE BEER,7601 HIGHWAY 70 SOUTH,NASHVILLE,TN,37221,36.0767620717,-86.9465293133,"7601 HIGHWAY 70 SOUTH
NASHVILLE, TN 37221
(36.0767620717, -86.9465293133)"
GAYLORD HOTEL DAVIDSON A-D,MARRIOTT HOTEL SERVICES INC,ON-SALE BEER,2800 OPRYLAND DRIVE,NASHVILLE,TN,37214,36.2115953994,-86.6942153471,"2800 OPRYLAND DRIVE
NASHVILLE, TN 37214
(36.2115953994, -86.6942153471)"
MIDORI JAPANESE KOREAN REST.,WJC INC,ON-SALE BEER,5628 NOLENSVILLE ROAD,NASHVILLE,TN,37211,36.0477312595,-86.7098631673,"5628 NOLENSVILLE ROAD
NASHVILLE, TN 37211
(36.0477312595, -86.7098631673)"
SALSA PUERTO RICAN AND LATIN C,SALSA PUERTO RICAN AND LATIN CUISINE LLC,ON-SALE BEER,818 PALMER PLACE,NASHVILLE,TN,37203,36.154032539,-86.7812440779,"818 PALMER PLACE
NASHVILLE, TN 37203
(36.154032539, -86.7812440779)"
SMOKIN THIGHS LLC,SMOKIN THIGHS LLC,ON-SALE BEER,611 WEDGEWOOD AVENUE,NASHVILLE,TN,37203,36.1331359825,-86.7699441211,"611 WEDGEWOOD AVENUE
NASHVILLE, TN 37203
(36.1331359825, -86.7699441211)"
UPTOWN FRUIT MARKET,UPTOWN FRUITS MARKET INC,OFF-SALE BEER,1431 DICKERSON PIKE,NASHVILLE,TN,37207,36.1999518211,-86.7697179459,"1431 DICKERSON PIKE
NASHVILLE, TN 37207
(36.1999518211, -86.7697179459)"
WALGREENS,WALGREEN CO.,OFF-SALE BEER,5006 OLD HICKORY BOULEVARD,HERMITAGE,TN,37076,36.1942029479,-86.6172679379,"5006 OLD HICKORY BOULEVARD
HERMITAGE, TN 37076
(36.1942029479, -86.6172679379)"
TAILGATE BREWERY,TAILGATE BEER LLC,WHOLESALE BEER,7300 CHARLOTTE PIKE,NASHVILLE,TN,37209,36.1199528361,-86.9199795867,"7300 CHARLOTTE PIKE
NASHVILLE, TN 37209
(36.1199528361, -86.9199795867)"
